dtReference,idVendedor,total,qtdEstados,pctClienteAC,pctClienteAL,pctClienteAM,pctClienteAP,pctClienteBA,pctClienteCE,pctClienteDF,pctClienteES,pctClienteGO,pctClienteMA,pctClienteMG,pctClienteMS,pctClienteMT,pctClientePA,pctClientePB,pctClientePE,pctClientePI,pctClientePR,pctClienteRJ,pctClienteRN,pctClienteRO,pctClienteRR,pctClienteRS,pctClienteSC,pctClienteSE,pctClienteSP,pctClienteTO
2018-01-01,0176f73cc1195f367f7b32db1e5b3aa8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2018-01-01,01bcc9d254a0143f0ce9791b960b2a47,9,8,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
2018-01-01,01c97ebb5cdac52891c0ed1c37ba0012,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
2018-01-01,01cf7e3d21494c41fb86034f2e714fa1,19,8,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.3157894736842105,0.0
2018-01-01,01ed254b9ff8407dfb9d99ba1e17d923,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0
2018-01-01,01fdefa7697d26ad920e9e0346d4bd1b,56,10,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.05357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.19642857142857142,0.0,0.0,0.0,0.08928571428571429,0.05357142857142857,0.0,0.44642857142857145,0.0
2018-01-01,0241d4d5d36f10f80c644447315af0bd,25,10,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.12,0.0,0.0,0.0,0.08,0.04,0.0,0.4,0.0
2018-01-01,0249d282d911d23cb8b869ab49c99f53,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0
2018-01-01,028872bfa080090a9d0abd4f1af168f8,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,02c988090b766852e088c69d7fb3b551,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
2018-01-01,02d35243ea2e497335cd0f076b45675d,10,7,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
2018-01-01,02dcd3e8e25bee036e32512bcf175493,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,02ecc2a19303f05e59ce133fd923fff7,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.625,0.0
2018-01-01,02f5837340d7eb4f653d676c7256523a,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.8333333333333334,0.0
2018-01-01,04308b1ee57b6625f47df1d56f00eedf,7,6,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
2018-01-01,0432ead42b6c8a0bdf68154add917fdf,45,14,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.0,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.044444444444444446,0.06666666666666667,0.1111111111111111,0.0,0.0,0.0,0.044444444444444446,0.08888888888888889,0.0,0.4,0.0
2018-01-01,048c2757535328e0d7dac690ad3c0aae,15,10,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
2018-01-01,04aa0a1c5ce6b222003403a3e11c3cc0,6,6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
2018-01-01,04aba03279157f6d4e0fe8ccaf21963c,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2018-01-01,04e38a233f726ef161074ab1c9b0399a,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.4666666666666667,0.0
2018-01-01,04fdea0c111866e6cf812f1570d6b5bd,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2018-01-01,0509040ea3fe50071181bbc359eb7738,48,13,0.0,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.3541666666666667,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0
2018-01-01,052577151711aec5c744fe12e66db3e1,4,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0
2018-01-01,054694fa03fe82cec4b7551487331d74,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2018-01-01,056b4ada5bbc2c50cc7842547dda6b51,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2018-01-01,058cb5aeb36d7c0fcae20fc85d5e0a59,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,058fd0aa2bfdb2274e05e1ae971dabb6,36,8,0.0,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.5555555555555556,0.0
2018-01-01,05a940b4ecae36cadfd8e93bd9c43257,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0
2018-01-01,05d2173d43ea568aa0540eba70d2ca76,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
2018-01-01,05f51e13da97139648b8125c31e5f51b,56,13,0.0,0.0,0.0,0.0,0.07142857142857142,0.017857142857142856,0.07142857142857142,0.017857142857142856,0.0,0.0,0.16071428571428573,0.03571428571428571,0.017857142857142856,0.0,0.0,0.0,0.0,0.05357142857142857,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.375,0.0
2018-01-01,05feb94f19d094d4b0f9281f0b1d4c99,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2018-01-01,05ff92fedb5be47920fea08e501238b9,19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.3684210526315789,0.0
2018-01-01,062ce95fa2ad4dfaedfc79260130565f,12,5,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.5833333333333334,0.0
2018-01-01,06532f10282704ef4c69168b914b77be,2,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2018-01-01,06579cb253ecd5a3a12a9e6eb6bf8f47,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.12903225806451613,0.03225806451612903,0.0,0.4838709677419355,0.0
2018-01-01,066a6914e1ebf3ea95a216c73a986b91,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0
2018-01-01,0691148aee60ca47977c187804f935ae,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0
2018-01-01,06bb3a2fe5e7b7a845b13e8fb91bd944,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
2018-01-01,06e5eefc71ec47ae763c5c6f8db7064f,19,9,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.2631578947368421,0.0
2018-01-01,070d165398b553f3b4b851c216b8a358,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0
2018-01-01,0761743cbffb25d7148189e9f1a5f03a,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,077c5fae4bea9500e3737b16f71b9d3a,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
2018-01-01,07bf9669d84d1f11be443a9dd938f698,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2018-01-01,080102cd0a76b09e0dcf55fcacc60e05,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.2777777777777778,0.0
2018-01-01,080199a181c46c657dc5aa235411be3b,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0
2018-01-01,08061dc0fc165ed41288cc7acde738ee,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2018-01-01,081acf3de680d554796c9cf041be7bc2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,082e0bf4cb865a6533b1e8e498cc0255,4,3,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2018-01-01,08633c14ef2db992c11f840f04fad4cd,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2018-01-01,0885aaf116795758dfeb5f1032487bcd,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,0887a9f087bcd5d9f6642b52f897fc6c,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-01-01,08d0949a9a17c027262db1f3c450c26c,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,08d2d642cf72b622b14dde1d2f5eb2f5,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,0.0
2018-01-01,091065b789659bc3cd9af9cb3a6253ff,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,093805f8f2aeb63881444571e1f48f30,20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.55,0.0
2018-01-01,09883d9ab71c8fe8a9bfc7fc3075b07e,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0
2018-01-01,099095b050cfe8eb1ddff5317587e96e,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,09f952a5f58d2285b0372551ae8f9b01,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2018-01-01,0ac4201fda2c68ebc0e47cb9423cf3c9,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2018-01-01,0ad80de75c811326389cfb1daba7d45e,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2018-01-01,0adac9fbd9a2b63cccaac4f8756c1ca8,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.06451612903225806,0.0,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.41935483870967744,0.0
2018-01-01,0ade5cc4a305ed7093a23f68ca47519c,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,0aea4c6ae1505b3228ddf3dd7822ee5b,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,0afccdb8a34ee5c79f7c06faf2b4d56e,13,7,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0
2018-01-01,0b18d63d0cd1d723567903fd34a07df2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0
2018-01-01,0b35c634521043bf4b47e21547b99ab5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2018-01-01,0b3f27369a4d8df98f7eb91077e438ac,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-01,0b90b6df587eb83608a64ea8b390cf07,12,6,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0
2018-01-01,0bae85eb84b9fb3bd773911e89288d54,61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.09836065573770492,0.0,0.0,0.0,0.09836065573770492,0.08196721311475409,0.0,0.5409836065573771,0.0
2018-01-01,0bb738e4d789e63e2267697c42d35a2d,13,6,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.0
2018-01-01,0be8ff43f22e456b4e0371b2245e4d01,57,15,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.0,0.0,0.017543859649122806,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.0,0.017543859649122806,0.0,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.0,0.5964912280701754,0.0
2018-01-01,0bf0150d5b9d60d9cd2906003332f085,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.3888888888888889,0.0
2018-01-01,0bfd0b434243adc5c2e1aa6baf19c6aa,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2018-01-01,0c7533c71df861ec58ad7ff999ed0e8d,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.36666666666666664,0.0
